"outcome","observation","fitted","deviance_residual","pearson_residual","cooks_distance"
"away",1489,0.967668683268988,0.738648975344939,0.846081964476798,3.58358415066034e-05
"away",1490,2.58680592307663,0.812758077512286,0.878658035663903,0.00015226825428236
"away",1491,0.959175880721727,-1.38504576149796,-0.979375250208891,6.95258231897971e-05
"away",1492,0.702178449309298,-1.18505565211875,-0.837960887696614,4.54060616745913e-05
"away",1493,1.03514028807906,-1.43884696064527,-1.01741844296192,0.000138031818761109
"away",1494,1.5458919258943,-0.469661332885077,-0.439053159142414,3.90579099542065e-05
"away",1495,1.21282383607349,0.653016719937023,0.714781120734252,0.000157181704639102
"away",1496,1.08598178934601,-1.47375831759892,-1.04210450020428,0.000768879859186069
"away",1497,0.854077114390914,-1.30696374424918,-0.924162926323554,3.0077181050372e-05
"away",1498,1.56397089082813,-0.48320360280257,-0.450964500338189,4.25109851585917e-05
"away",1499,1.41581427785993,-1.6827443524552,-1.18987994262443,6.95496658228084e-05
"away",1500,1.25914369253852,0.679290607918208,0.738161418308266,3.35556926129683e-05
"away",1501,1.45179967842601,1.25421759607853,1.43657667887184,0.00015161678845091
"away",1502,0.885135869946189,1.06489841679091,1.24283454111824,3.25172730246686e-05
"away",1503,0.856729399611534,-1.0553427023934,-0.746239981338106,1.67523052101854e-05
"away",1504,0.727139215842458,0.317345856229988,0.335605200289575,3.10848228011077e-06
"away",1505,1.66762482982292,-0.624948944622006,-0.578013937199273,2.06430470853114e-05
"away",1506,0.985901920883739,-1.47274716972881,-1.04138951068854,1.64434697230988e-05
"away",1507,0.774156565366664,1.29654658276557,1.55767055812519,6.85900809530562e-05
"away",1508,1.23666974289288,1.49602839420699,1.77280839068904,0.000175484076465802
"away",1509,0.630631700462187,0.449068947061274,0.487829504756072,4.30491290976503e-05
"away",1510,0.651775392523984,0.419079288001765,0.452383566515527,5.09423206314679e-06
"away",1511,1.40423579206665,1.99464301208606,2.44906452251083,0.0003816257806651
"away",1512,0.75860790116714,1.23869851378419,1.49484663652699,0.000124332797881021
"away",1513,1.13689936722906,0.588693143796766,0.652615074169595,2.06602337834986e-05
"away",1514,1.29297232603651,0.603186908415659,0.652135948077664,6.97399710252457e-05
"away",1515,2.1887290704269,-1.00673733937327,-0.898342377080462,8.85498127478011e-05
"away",1516,0.953064280657471,0.0533199637288457,0.0537523416189468,8.33512149022361e-08
"away",1517,0.744088115318941,0.314975919366611,0.33169068691195,3.67019506157618e-06
"away",1518,0.522236025181694,1.73767205036121,2.28626552670528,0.000181333976317465
"away",1519,0.586479453171184,-1.13589383173631,-0.803198231128719,1.38945364997059e-05
"away",1520,1.28335021250314,1.35191830099301,1.58929842586611,0.000159319435557989
"away",1521,1.08936481947389,-1.54809644494216,-1.09466949414939,5.16971128083155e-05
"away",1522,1.29224216145237,-1.68609986513113,-1.19225264839195,8.80010496922848e-05
"away",1523,1.18054335038404,-0.190843859355276,-0.185778535224518,2.57060133001024e-06
"away",1524,0.790281610815552,-1.31856723142744,-0.932367830792712,2.77218895214481e-05
"away",1525,1.10789566262371,0.797736434711702,0.88891976424889,6.01487749748704e-05
"away",1526,0.735912229127812,-1.35638511228173,-0.95910911079489,2.69191904523943e-05
"away",1527,1.16937000180126,-0.179616661338562,-0.175111845216783,1.72740258220718e-06
"away",1528,0.803751946879458,-1.32975722714141,-0.94028035264351,2.17420199303523e-05
"away",1529,0.586533415595049,-1.13594608776522,-0.803235181721116,2.13886667985875e-05
"away",1530,0.961733804819793,-1.55059166515543,-1.09643388128274,3.95556159963637e-05
"away",1531,1.44030626440158,0.492161244789607,0.52140840517755,1.31315006886234e-05
"away",1532,1.75828194509899,0.950141195968842,1.0469688105521,8.71310727597646e-05
"away",1533,0.284953475017679,-0.844028250442009,-0.596818099400562,1.70357737202004e-05
"away",1534,1.16938023375751,-0.179626974821666,-0.175121657895222,9.81422242590969e-07
"away",1535,0.723523312828437,-1.34491943330115,-0.951001651436813,5.16837209361586e-05
"away",1536,0.858271617058863,-1.37411701013032,-0.971647456006935,2.87528733890805e-05
"away",1537,0.850580264270938,0.853646243628118,1.00479549037467,3.61530799322225e-05
"away",1538,0.592972955147244,1.15404695726823,1.47313205741431,4.89800910123909e-05
"away",1539,1.11789676500732,-0.0915535558482474,-0.0898995912668998,1.46717724484107e-06
"away",1540,0.82947977563298,-1.44003452704525,-1.01825817921646,3.21917524587796e-05
"away",1541,0.62438535253871,1.54325533516573,1.94637019165532,0.000146590957078841
"away",1542,1.05347498008367,0.66049618580839,0.74349262315611,2.76208636362211e-05
"away",1543,0.824580912907433,-1.34687713188559,-0.952385953381389,1.68618330135473e-05
